claim_id,description,actual_severity,filing_date
CLM00939,Small dent from hail storm on 303 days ago. 2020 Subaru Outback parked at Springfield Parking Garage. hood affected.,Low,2024-12-06
CLM00940,Shopping cart dent on front bumper at Lynn shopping center on 03/07/2025. 2022 Acura MDX. Superficial damage only.,Low,2025-03-07
CLM00941,"Shopping cart dent on windshield at Somerville shopping center on September 12, 2025. 2022 BMW X5. Superficial damage only.",Low,2025-09-12
CLM00942,"Hit by opening car door on September 29, 2025 at Waltham Mall. Damage to windshield of my 2020 GMC Sierra. Other party admitted fault.",Medium,2025-09-29
CLM00943,Tire damage from pothole on Pleasant St on 08/10/2025. 2021 Volvo XC90. Tire needs replacement.,Low,2025-08-10
CLM00944,"Minor bumper contact in parking garage on February 08, 2025. 2020 Kia Sorento. Both parties exchanged information.",Low,2025-02-08
CLM00945,"Backed into pole in parking lot on 04/19/2025 at Cambridge Plaza. 2019 Honda Accord has dent in side mirror. My fault, estimated repair cost $3,500.",Medium,2025-04-19
CLM00946,"Minor parking lot incident on August 09, 2025. Small scratch on tail light of my 2021 Volvo XC90. No injuries. Other party left contact information.",Low,2025-08-09
CLM00947,"My 2021 Volvo XC90 was struck by drunk driver on 05/23/2025 at Cambridge Plaza. Extensive damage to quarter panel, hood, and frame. Police arrested other driver at scene. Vehicle likely totaled. Injuries sustained.",High,2025-05-23
CLM00948,Minor scrape on trunk while parking on 2 days ago at Boston Parking Garage. 2019 Nissan Altima. Paint transfer visible.,Low,2025-10-03
CLM00949,Vehicle struck by falling branch during storm on 09/25/2025. 2018 Jeep Wrangler has damage to windshield and windshield. Tree maintenance company notified.,Medium,2025-09-25
CLM00950,Shopping cart dent on side mirror at Waltham shopping center on 05/17/2025. 2018 Ford F-150. Superficial damage only.,Low,2025-05-17
CLM00951,"Broken side mirror discovered on June 12, 2025 at Boston Shopping Center. Likely vandalism while parked. 2018 Jeep Wrangler.",Low,2025-06-12
CLM00952,Minor bumper contact in parking garage on 01/20/2025. 2019 Hyundai Elantra. Both parties exchanged information.,Low,2025-01-20
CLM00953,Broken front bumper discovered on 52 days ago at Waltham Mall. Likely vandalism while parked. 2020 Kia Sorento.,Low,2025-08-14
CLM00954,Vehicle damaged by shopping cart blown by wind on 364 days ago. 2021 Volkswagen Jetta has dents on fender. Security footage available.,Medium,2024-10-06
CLM00955,"Backed into pole in parking lot on 153 days ago at Medford Mall. 2021 Volkswagen Jetta has dent in tail light. My fault, estimated repair cost $3,500.",Medium,2025-05-05
CLM00956,"Bird damage to paint on hood on June 08, 2025. 2022 BMW X5. Etching visible, needs touch-up.",Low,2025-06-08
CLM00957,Small dent from hail storm on 346 days ago. 2020 GMC Sierra parked at Hartford Mall. windshield affected.,Low,2024-10-24
CLM00958,Shopping cart dent on fender at Brookline shopping center on 02/19/2025. 2019 Infiniti Q50. Superficial damage only.,Low,2025-02-19
CLM00959,"Bird damage to paint on hood on September 17, 2025. 2018 Jeep Wrangler. Etching visible, needs touch-up.",Low,2025-09-17
CLM00960,Minor bumper contact in parking garage on 12/23/2024. 2020 Lexus RX. Both parties exchanged information.,Low,2024-12-23
CLM00961,"Hit and run while parked on January 14, 2025 at Quincy Shopping Center. 2020 Toyota Camry has significant damage to windshield. Witnesses provided partial plate number.",Medium,2025-01-14
CLM00962,"URGENT: 2022 BMW X5 stolen from Medford Mall on February 20, 2025. Vehicle found abandoned three days later with severe damage. windshield and windshield destroyed. Interior vandalized. Police report filed. Recovery investigation ongoing.",High,2025-02-20
CLM00963,Vehicle damaged by shopping cart blown by wind on 12/12/2024. 2020 Toyota Camry has dents on headlight. Security footage available.,Medium,2024-12-12
CLM00964,Small dent from hail storm on 178 days ago. 2021 Tesla Model 3 parked at Lynn Parking Garage. rear bumper affected.,Low,2025-04-10
CLM00965,Rear-ended at intersection of Pleasant St and Church St in Brookline on 08/08/2025. My 2022 Mercedes-Benz C-Class sustained moderate damage to quarter panel. Police report filed.,Medium,2025-08-08
CLM00966,"Multi-vehicle pileup on 22 days ago on highway near Somerville. 2019 Honda Accord sandwiched between two vehicles. Damage to front and rear including passenger side, windshield, tail light. Major traffic incident with police investigation ongoing.",High,2025-09-13
CLM00967,Minor scrape on tail light while parking on 10/25/2024 at Boston Parking Garage. 2020 GMC Sierra. Paint transfer visible.,Low,2024-10-25
CLM00968,Small scratch along windshield noticed on 03/08/2025. Unknown cause. 2020 Lexus RX parked at Providence Mall.,Low,2025-03-08
CLM00969,"Small scratch along hood noticed on June 18, 2025. Unknown cause. 2020 Lexus RX parked at Quincy Mall.",Low,2025-06-18
CLM00970,Windshield chip from road debris on 03/31/2025 while driving on Maple Drive. 2020 Subaru Outback. Small chip needs repair before it spreads.,Low,2025-03-31
CLM00971,Shopping cart dent on windshield at Boston shopping center on 254 days ago. 2020 Chevrolet Silverado. Superficial damage only.,Low,2025-01-24
CLM00972,"My 2020 Chevrolet Silverado was struck by drunk driver on 61 days ago at Lowell Mall. Extensive damage to passenger side, quarter panel, and frame. Police arrested other driver at scene. Vehicle likely totaled. Injuries sustained.",High,2025-08-05
CLM00973,"Hit by opening car door on May 02, 2025 at Hartford Mall. Damage to front bumper of my 2020 Toyota Camry. Other party admitted fault.",Medium,2025-05-02
CLM00974,"Hit by opening car door on February 16, 2025 at Newton Shopping Center. Damage to headlight of my 2020 Lexus RX. Other party admitted fault.",Medium,2025-02-16
CLM00975,Shopping cart dent on hood at Boston shopping center on 06/10/2025. 2020 GMC Sierra. Superficial damage only.,Low,2025-06-10
CLM00976,Small scratch along tail light noticed on 31 days ago. Unknown cause. 2021 Tesla Model 3 parked at Providence Shopping Center.,Low,2025-09-04
CLM00977,"Vehicle struck by falling branch during storm on June 04, 2025. 2019 Honda Accord has damage to hood and windshield. Tree maintenance company notified.",Medium,2025-06-04
CLM00978,Minor scrape on rear bumper while parking on 12/14/2024 at Lynn Parking Garage. 2021 Volkswagen Jetta. Paint transfer visible.,Low,2024-12-14
CLM00979,"Broken trunk discovered on November 12, 2024 at Somerville Shopping Center. Likely vandalism while parked. 2019 Nissan Altima.",Low,2024-11-12
CLM00980,Minor collision at stoplight on 08/29/2025. 2022 Mercedes-Benz C-Class bumped from behind. Damage to side mirror.,Medium,2025-08-29
CLM00981,Small dent from hail storm on 09/26/2025. 2022 Mercedes-Benz C-Class parked at Hartford Mall. hood affected.,Low,2025-09-26
CLM00982,"Minor bumper contact in parking garage on May 07, 2025. 2022 BMW X5. Both parties exchanged information.",Low,2025-05-07
CLM00983,Minor bumper contact in parking garage on 87 days ago. 2021 Volkswagen Jetta. Both parties exchanged information.,Low,2025-07-10
CLM00984,"Backed into pole in parking lot on March 07, 2025 at Waltham Parking Garage. 2018 Dodge Ram has dent in rear bumper. My fault, estimated repair cost $3,500.",Medium,2025-03-07
CLM00985,"Hit by opening car door on December 01, 2024 at Cambridge Mall. Damage to passenger side of my 2022 Acura MDX. Other party admitted fault.",Medium,2024-12-01
CLM00986,Hit by opening car door on 07/25/2025 at Springfield Shopping Center. Damage to side mirror of my 2022 BMW X5. Other party admitted fault.,Medium,2025-07-25
CLM00987,Hit by opening car door on 314 days ago at Waltham Mall. Damage to quarter panel of my 2020 Lexus RX. Other party admitted fault.,Medium,2024-11-25
CLM00988,"Fender bender on June 24, 2025 at Maple Drive in Somerville. 2020 Toyota Camry damage to fender. Both drivers remained at scene.",Medium,2025-06-24
CLM00989,Small dent from hail storm on 21 days ago. 2020 Kia Sorento parked at Boston Plaza. windshield affected.,Low,2025-09-14
CLM00990,Hit and run while parked on 278 days ago at Newton Shopping Center. 2020 Lexus RX has significant damage to hood. Witnesses provided partial plate number.,Medium,2024-12-31
CLM00991,Hit by opening car door on 02/05/2025 at Lynn Mall. Damage to hood of my 2018 Dodge Ram. Other party admitted fault.,Medium,2025-02-05
CLM00992,"Small dent from hail storm on April 06, 2025. 2019 Nissan Altima parked at Springfield Mall. headlight affected.",Low,2025-04-06
CLM00993,Fender bender on 246 days ago at Broadway in Lynn. 2019 Audi A4 damage to tail light. Both drivers remained at scene.,Medium,2025-02-01
CLM00994,"Vehicle damaged by shopping cart blown by wind on March 22, 2025. 2019 Hyundai Elantra has dents on driver side door. Security footage available.",Medium,2025-03-22
CLM00995,"Bird damage to paint on hood on October 20, 2024. 2022 BMW X5. Etching visible, needs touch-up.",Low,2024-10-20
CLM00996,Small scratch along trunk noticed on 09/14/2025. Unknown cause. 2022 BMW X5 parked at Quincy Plaza.,Low,2025-09-14
CLM00997,Vehicle struck by falling branch during storm on 10/31/2024. 2022 Acura MDX has damage to driver side door and windshield. Tree maintenance company notified.,Medium,2024-10-31
CLM00998,"Small scratch along front bumper noticed on April 04, 2025. Unknown cause. 2022 Mercedes-Benz C-Class parked at Brookline Parking Garage.",Low,2025-04-04
CLM00999,Collision with deer on Hill Ave near Providence on 103 days ago. 2018 Jeep Wrangler has front-end damage including front bumper and headlight. Police report available.,Medium,2025-06-24
CLM01000,"Small dent from hail storm on July 03, 2025. 2020 GMC Sierra parked at Brookline Plaza. passenger side affected.",Low,2025-07-03
